investimento_fsa,coproducao,fomento_indireto,publico_total,qtd_sessoes,dias_cartaz,renda_total,independente,cat_duracao,animacao,documentario,ficcao,variedades,videomusical
True,True,True,7904.0,490.0,75.0,94212.96,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,956.0,116.0,35.0,17771.78,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,4603.0,465.0,77.0,70725.28,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1360480.0,12625.0,96.0,21553004.35,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,211.0,111.0,98.0,4207.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,309.0,46.0,30.0,6161.46,True,MÉDIA METRAGEM,False,True,False,False,False
True,True,True,13348.0,496.0,77.0,206149.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,483.0,104.0,21.0,7247.21,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,139.0,36.0,16.0,1865.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,False,LONGA METRAGEM,False,True,False,False,False
False,False,True,959.0,94.0,24.0,11635.26,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1646.0,306.0,68.0,17576.66,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2297.0,332.0,71.0,26425.23,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,46968.0,1815.0,49.0,792144.36,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,193.0,31.0,19.0,3340.11,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,13.0,2.0,2.0,259.22,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,401.0,36.0,14.0,3680.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,130.0,13.0,13.0,2608.68,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,33.0,2.0,2.0,132.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,4244.0,26.0,13.0,62374.1,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,73.0,2.0,2.0,1455.6200000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,13647.0,710.0,100.0,144302.85,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,286.0,28.0,17.0,3240.86,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2.0,1.0,1.0,39.88,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,180.0,25.0,25.0,3589.2000000000003,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,True,26212.0,1447.0,36.0,396911.87,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1213.0,119.0,36.0,17600.36,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,13142.0,621.0,49.0,225513.5,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,15.0,1.0,1.0,299.1,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,328.0,31.0,19.0,4707.48,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2305.0,181.0,14.0,35918.04,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,93.0,9.0,9.0,665.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,9429.0,485.0,70.0,73550.2,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,136.0,31.0,31.0,2711.84,False,CURTA METRAGEM,False,False,False,False,True
False,False,True,1759.0,52.0,42.0,13530.96,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,588.0,68.0,26.0,9435.11,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,559584.0,6911.0,155.0,7728436.39,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,3566.0,231.0,48.0,50056.14,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,6798.0,403.0,45.0,53690.35,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,10178.0,554.0,99.0,148150.37,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,479.0,78.0,20.0,5973.87,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,83.0,13.0,13.0,912.96,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,7906.0,651.0,90.0,100392.73,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,10411.0,494.0,64.0,142427.41,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,491.0,90.0,20.0,6905.83,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,49147.0,4056.0,67.0,801025.64,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,6894.0,430.0,128.0,91262.83,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,35.0,7.0,7.0,697.9000000000001,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,3293.0,140.0,51.0,31294.99,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,5158.0,500.0,75.0,55578.87,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2384.0,253.0,46.0,32188.15,True,LONGA METRAGEM,True,False,False,False,False
True,True,False,2538.0,210.0,40.0,38427.17,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,671.0,140.0,41.0,10006.22,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,3018.0,350.0,35.0,50247.55,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,317.0,41.0,14.0,5222.06,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,571.0,93.0,41.0,6298.65,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,507.0,150.0,16.0,4345.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,693.0,205.0,152.0,13818.42,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,82.0,35.0,35.0,1635.0800000000002,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,48.0,23.0,16.0,737.7800000000001,True,MÉDIA METRAGEM,False,False,True,False,False
True,True,True,229.0,1.0,1.0,1125.0,True,LONGA METRAGEM,True,False,False,False,False
False,False,True,473.0,62.0,8.0,4352.04,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1413.0,147.0,48.0,13578.29,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,3195.0,249.0,46.0,43698.01,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,3670.0,235.0,49.0,46772.33,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,28531.0,1249.0,52.0,402747.61,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,155.0,34.0,12.0,2884.15,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2841.0,310.0,55.0,47539.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,709.0,181.0,37.0,6338.5,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1483.0,171.0,28.0,23661.38,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3843.0,280.0,47.0,49989.01,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2572.0,296.0,58.0,22443.55,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,72919.0,3100.0,99.0,992170.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,103.0,1.0,1.0,2053.82,True,LONGA METRAGEM,True,False,False,False,False
True,True,False,22645.0,715.0,107.0,359997.14,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,31.0,3.0,3.0,618.14,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2940.0,215.0,44.0,39834.55,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,False,4881.0,222.0,47.0,41259.99,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,3228.0,264.0,40.0,30329.57,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,21.0,7.0,7.0,186.0,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,39639.0,1364.0,137.0,599493.91,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,81.0,1.0,1.0,1615.14,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,17378.0,603.0,110.0,96142.37,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,117.0,5.0,5.0,2332.98,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,718.0,27.0,27.0,14316.92,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,3749.0,128.0,43.0,86109.04,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,56.0,1.0,1.0,1116.64,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,103.0,6.0,6.0,2033.88,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,179.0,56.0,35.0,3569.26,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,29.0,1.0,1.0,578.26,True,CURTA METRAGEM,False,False,False,False,True
False,False,True,2071.0,251.0,52.0,27185.14,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1150.0,248.0,14.0,19435.86,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,711.0,115.0,43.0,7590.45,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,36195.0,3625.0,49.0,529851.5,False,LONGA METRAGEM,False,False,True,False,False
False,False,False,1300.0,7.0,4.0,13390.91,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,82715.0,2919.0,22.0,1250624.59,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,107.0,42.0,17.0,1766.98,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,3815.0,343.0,55.0,42916.63,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,195.0,14.0,14.0,3888.3,True,CURTA METRAGEM,False,False,True,False,False
True,False,True,169970.0,2021.0,61.0,2479402.79,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,323.0,122.0,36.0,5412.66,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,87.0,18.0,18.0,817.5,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,345.0,37.0,27.0,3675.52,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,26.0,1.0,1.0,518.44,True,CURTA METRAGEM,False,False,False,False,True
True,False,True,14.0,5.0,3.0,215.27,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,477369.0,15553.0,109.0,6813803.12,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,23.0,6.0,6.0,148.2,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,59.0,26.0,12.0,1087.39,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,789.0,57.0,35.0,8688.11,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,16500.0,782.0,91.0,250185.8,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1326606.0,22082.0,100.0,18027026.89,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,3830.0,264.0,81.0,53957.87,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,8.0,4.0,4.0,95.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1928.0,210.0,38.0,16659.16,True,LONGA METRAGEM,False,True,False,False,False
False,True,True,3183.0,381.0,53.0,21114.92,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,2684.0,281.0,49.0,33607.21,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,829.0,46.0,41.0,8767.35,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,876.0,96.0,37.0,7342.54,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,2675.0,128.0,36.0,22088.13,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,33.0,3.0,3.0,658.0200000000001,False,LONGA METRAGEM,False,False,True,False,False
True,False,False,553.0,91.0,27.0,8486.03,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,9133.0,377.0,95.0,130030.16,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2210.0,141.0,41.0,25556.71,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,351.0,80.0,35.0,4419.95,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,27880.0,1190.0,68.0,362439.07,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,26.0,6.0,6.0,216.6,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,2182.0,166.0,53.0,30832.92,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,144.0,59.0,20.0,2871.36,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1715.0,145.0,40.0,17689.5,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,11.0,2.0,1.0,219.34,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,203.0,30.0,18.0,774.15,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,149.0,34.0,16.0,2580.96,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,75.0,1.0,1.0,1495.5,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,3936.0,251.0,38.0,53085.96,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,781.0,189.0,32.0,7985.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1275.0,156.0,35.0,17661.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,324.0,82.0,52.0,3683.37,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,131.0,26.0,20.0,1546.44,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,873.0,137.0,54.0,14982.46,False,LONGA METRAGEM,False,True,False,False,False
True,False,False,3765.0,313.0,44.0,40214.82,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,4174.0,91.0,21.0,64390.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1067.0,46.0,21.0,10261.38,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2771.0,221.0,19.0,33686.69,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,284.0,12.0,12.0,5662.96,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,1872.0,158.0,25.0,26954.12,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,15993.0,572.0,87.0,223306.38,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,36283.0,2686.0,66.0,533298.92,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1996.0,242.0,43.0,12121.14,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,10076.0,491.0,92.0,138400.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1018.0,22.0,6.0,12399.8,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,900.0,197.0,54.0,6692.29,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1420.0,161.0,21.0,23681.11,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1950.0,223.0,33.0,25176.87,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1072.0,187.0,34.0,10033.2,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1236.0,147.0,12.0,14948.1,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,77.0,4.0,4.0,854.1,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2860.0,199.0,47.0,40761.24,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1429.0,154.0,24.0,14589.25,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,9668.0,203.0,29.0,142665.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,41.0,10.0,8.0,555.89,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,5234820.0,28801.0,105.0,81112651.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,543.0,60.0,42.0,5706.66,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1467.0,142.0,50.0,20519.88,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2959.0,250.0,58.0,35122.73,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,26574.0,1650.0,56.0,420759.89,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,92611.0,1849.0,88.0,1440498.83,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,44.0,5.0,5.0,514.8,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,14.0,1.0,1.0,279.16,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,12173228.0,11561.0,72.0,120873559.85,False,LONGA METRAGEM,False,False,True,False,False
False,False,False,310.0,12.0,12.0,4046.48,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,292740.0,8787.0,135.0,4182222.03,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,155.0,15.0,5.0,1336.52,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,58691.0,1477.0,45.0,912492.46,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,126.0,7.0,7.0,800.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1085.0,146.0,54.0,13969.3,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,579765.0,17099.0,105.0,8354062.3,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,333.0,32.0,27.0,2700.86,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2947.0,518.0,40.0,33809.33,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,6.0,2.0,2.0,70.2,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,276658.0,10050.0,48.0,3933474.85,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,596.0,132.0,11.0,5714.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,51480.0,2781.0,58.0,836874.18,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,11289.0,721.0,58.0,178904.07,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,982.0,183.0,20.0,24506.260000000002,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,True,11561.0,999.0,21.0,192240.03,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,150.0,18.0,13.0,1815.1,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2068.0,357.0,84.0,18796.17,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1516.0,224.0,39.0,21077.59,True,LONGA METRAGEM,False,False,True,False,False
